"ITTER107"	"TIPO_DATO15"	"SEXISTAT1"	"ETA1"	"TIME"	"Value"	"Flag Codes"
"028036"	"JAN"	"9"	"TOTAL"	"2018"	726	
"020021"	"JAN"	"9"	"TOTAL"	"2018"	682	
"061032"	"JAN"	"9"	"TOTAL"	"2018"	336	
"015097"	"JAN"	"9"	"TOTAL"	"2018"	160	
"015098"	"JAN"	"9"	"TOTAL"	"2018"	1345	
"062026"	"JAN"	"9"	"TOTAL"	"2018"	23	
"013085"	"JAN"	"9"	"TOTAL"	"2018"	1	
"016090"	"JAN"	"9"	"TOTAL"	"2018"	0	
"081007"	"JAN"	"9"	"TOTAL"	"2018"	330	
"101012"	"JAN"	"9"	"TOTAL"	"2018"	795	
"075026"	"JAN"	"9"	"TOTAL"	"2018"	190	
"012062"	"JAN"	"9"	"TOTAL"	"2018"	282	
"012063"	"JAN"	"9"	"TOTAL"	"2018"	126	
"022070"	"JAN"	"9"	"TOTAL"	"2018"	21	
"015099"	"JAN"	"9"	"TOTAL"	"2018"	349	
"016091"	"JAN"	"9"	"TOTAL"	"2018"	2314	
"022071"	"JAN"	"9"	"TOTAL"	"2018"	28	
"025017"	"JAN"	"9"	"TOTAL"	"2018"	8	
"017065"	"JAN"	"9"	"TOTAL"	"2018"	2489	
"102007"	"JAN"	"9"	"TOTAL"	"2018"	27	
"010021"	"JAN"	"9"	"TOTAL"	"2018"	68	
"012064"	"JAN"	"9"	"TOTAL"	"2018"	117	
"079042"	"JAN"	"9"	"TOTAL"	"2018"	401	
"092015"	"JAN"	"9"	"TOTAL"	"2018"	199	
"079043"	"JAN"	"9"	"TOTAL"	"2018"	177	
"009027"	"JAN"	"9"	"TOTAL"	"2018"	183	
"011012"	"JAN"	"9"	"TOTAL"	"2018"	69	
"085006"	"JAN"	"9"	"TOTAL"	"2018"	400	
"080031"	"JAN"	"9"	"TOTAL"	"2018"	77	
"071022"	"JAN"	"9"	"TOTAL"	"2018"	151	
"017066"	"JAN"	"9"	"TOTAL"	"2018"	587	
"004079"	"JAN"	"9"	"TOTAL"	"2018"	130	
"022074"	"JAN"	"9"	"TOTAL"	"2018"	145	
"006066"	"JAN"	"9"	"TOTAL"	"2018"	3	
"019040"	"JAN"	"9"	"TOTAL"	"2018"	23	
"054017"	"JAN"	"9"	"TOTAL"	"2018"	1039	
"097030"	"JAN"	"9"	"TOTAL"	"2018"	166	
"002054"	"JAN"	"9"	"TOTAL"	"2018"	58	
"017067"	"JAN"	"9"	"TOTAL"	"2018"	3841	
"108023"	"JAN"	"9"	"TOTAL"	"2018"	4072	
"091016"	"JAN"	"9"	"TOTAL"	"2018"	12	
"078048"	"JAN"	"9"	"TOTAL"	"2018"	223	
"008025"	"JAN"	"9"	"TOTAL"	"2018"	72	
"004080"	"JAN"	"9"	"TOTAL"	"2018"	295	
"008027"	"JAN"	"9"	"TOTAL"	"2018"	757	
"008028"	"JAN"	"9"	"TOTAL"	"2018"	103	
"048013"	"JAN"	"9"	"TOTAL"	"2018"	632	
"030032"	"JAN"	"9"	"TOTAL"	"2018"	112	
"102008"	"JAN"	"9"	"TOTAL"	"2018"	44	
"078049"	"JAN"	"9"	"TOTAL"	"2018"	181	
"075027"	"JAN"	"9"	"TOTAL"	"2018"	58	
"003060"	"JAN"	"9"	"TOTAL"	"2018"	83	
"013087"	"JAN"	"9"	"TOTAL"	"2018"	81	
"031003"	"JAN"	"9"	"TOTAL"	"2018"	19	
"004081"	"JAN"	"9"	"TOTAL"	"2018"	667	
"069029"	"JAN"	"9"	"TOTAL"	"2018"	19	
"030033"	"JAN"	"9"	"TOTAL"	"2018"	2	
"023031"	"JAN"	"9"	"TOTAL"	"2018"	323	
"008029"	"JAN"	"9"	"TOTAL"	"2018"	212	
"008030"	"JAN"	"9"	"TOTAL"	"2018"	180	
"031004"	"JAN"	"9"	"TOTAL"	"2018"	12	
"027012"	"JAN"	"9"	"TOTAL"	"2018"	1455	
"097031"	"JAN"	"9"	"TOTAL"	"2018"	132	
"078050"	"JAN"	"9"	"TOTAL"	"2018"	23	
"025018"	"JAN"	"9"	"TOTAL"	"2018"	141	
"064031"	"JAN"	"9"	"TOTAL"	"2018"	114	
"103028"	"JAN"	"9"	"TOTAL"	"2018"	1136	
"096024"	"JAN"	"9"	"TOTAL"	"2018"	10	
"013090"	"JAN"	"9"	"TOTAL"	"2018"	189	
"007023"	"JAN"	"9"	"TOTAL"	"2018"	123	
"097032"	"JAN"	"9"	"TOTAL"	"2018"	6	
"003062"	"JAN"	"9"	"TOTAL"	"2018"	311	
"018061"	"JAN"	"9"	"TOTAL"	"2018"	455	
"096025"	"JAN"	"9"	"TOTAL"	"2018"	14	
"016092"	"JAN"	"9"	"TOTAL"	"2018"	6	
"013092"	"JAN"	"9"	"TOTAL"	"2018"	4	
"007024"	"JAN"	"9"	"TOTAL"	"2018"	10	
"040011"	"JAN"	"9"	"TOTAL"	"2018"	170	
"019041"	"JAN"	"9"	"TOTAL"	"2018"	348	
"037025"	"JAN"	"9"	"TOTAL"	"2018"	535	
"102009"	"JAN"	"9"	"TOTAL"	"2018"	112	
"022078"	"JAN"	"9"	"TOTAL"	"2018"	36	
"030034"	"JAN"	"9"	"TOTAL"	"2018"	10	
"015101"	"JAN"	"9"	"TOTAL"	"2018"	224	
"022079"	"JAN"	"9"	"TOTAL"	"2018"	416	
"004082"	"JAN"	"9"	"TOTAL"	"2018"	1083	
"001099"	"JAN"	"9"	"TOTAL"	"2018"	626	
"103029"	"JAN"	"9"	"TOTAL"	"2018"	61	
"091018"	"JAN"	"9"	"TOTAL"	"2018"	8	
"028106"	"JAN"	"9"	"TOTAL"	"2018"	473	
"062027"	"JAN"	"9"	"TOTAL"	"2018"	237	
"032001"	"JAN"	"9"	"TOTAL"	"2018"	305	
"062028"	"JAN"	"9"	"TOTAL"	"2018"	44	
"070022"	"JAN"	"9"	"TOTAL"	"2018"	7	
"005052"	"JAN"	"9"	"TOTAL"	"2018"	110	
"065050"	"JAN"	"9"	"TOTAL"	"2018"	5334	
"017068"	"JAN"	"9"	"TOTAL"	"2018"	388	
"021029"	"JAN"	"9"	"TOTAL"	"2018"	496	
"068018"	"JAN"	"9"	"TOTAL"	"2018"	130	
"097033"	"JAN"	"9"	"TOTAL"	"2018"	31	
"004083"	"JAN"	"9"	"TOTAL"	"2018"	1	
"048014"	"JAN"	"9"	"TOTAL"	"2018"	7254	
"016093"	"JAN"	"9"	"TOTAL"	"2018"	320	
"024039"	"JAN"	"9"	"TOTAL"	"2018"	49	
"030035"	"JAN"	"9"	"TOTAL"	"2018"	23	
"004084"	"JAN"	"9"	"TOTAL"	"2018"	116	
"004085"	"JAN"	"9"	"TOTAL"	"2018"	191	
"027013"	"JAN"	"9"	"TOTAL"	"2018"	950	
"013095"	"JAN"	"9"	"TOTAL"	"2018"	1653	
"023032"	"JAN"	"9"	"TOTAL"	"2018"	248	
"017069"	"JAN"	"9"	"TOTAL"	"2018"	731	
"074006"	"JAN"	"9"	"TOTAL"	"2018"	42	
"063064"	"JAN"	"9"	"TOTAL"	"2018"	546	
"081008"	"JAN"	"9"	"TOTAL"	"2018"	494	
"093019"	"JAN"	"9"	"TOTAL"	"2018"	3	
"090088"	"JAN"	"9"	"TOTAL"	"2018"	5	
"043016"	"JAN"	"9"	"TOTAL"	"2018"	127	
"017070"	"JAN"	"9"	"TOTAL"	"2018"	424	
"097035"	"JAN"	"9"	"TOTAL"	"2018"	24	
"060031"	"JAN"	"9"	"TOTAL"	"2018"	136	
"090028"	"JAN"	"9"	"TOTAL"	"2018"	7	
"028037"	"JAN"	"9"	"TOTAL"	"2018"	1309	
"007026"	"JAN"	"9"	"TOTAL"	"2018"	33	
"013097"	"JAN"	"9"	"TOTAL"	"2018"	74	
"001100"	"JAN"	"9"	"TOTAL"	"2018"	14	
"006067"	"JAN"	"9"	"TOTAL"	"2018"	96	
"035021"	"JAN"	"9"	"TOTAL"	"2018"	977	
"102010"	"JAN"	"9"	"TOTAL"	"2018"	12	
"022080"	"JAN"	"9"	"TOTAL"	"2018"	53	
"014028"	"JAN"	"9"	"TOTAL"	"2018"	24	
"039010"	"JAN"	"9"	"TOTAL"	"2018"	6961	
"030037"	"JAN"	"9"	"TOTAL"	"2018"	409	
"013098"	"JAN"	"9"	"TOTAL"	"2018"	73	
"078051"	"JAN"	"9"	"TOTAL"	"2018"	92	
"022081"	"JAN"	"9"	"TOTAL"	"2018"	43	
"061101"	"JAN"	"9"	"TOTAL"	"2018"	229	
"078052"	"JAN"	"9"	"TOTAL"	"2018"	8	
"103030"	"JAN"	"9"	"TOTAL"	"2018"	4	
"013099"	"JAN"	"9"	"TOTAL"	"2018"	152	
"060032"	"JAN"	"9"	"TOTAL"	"2018"	20	
"036011"	"JAN"	"9"	"TOTAL"	"2018"	320	
"093020"	"JAN"	"9"	"TOTAL"	"2018"	150	
"069031"	"JAN"	"9"	"TOTAL"	"2018"	55	
"068019"	"JAN"	"9"	"TOTAL"	"2018"	46	
"056026"	"JAN"	"9"	"TOTAL"	"2018"	62	
"031005"	"JAN"	"9"	"TOTAL"	"2018"	68	
"050014"	"JAN"	"9"	"TOTAL"	"2018"	245	
"081009"	"JAN"	"9"	"TOTAL"	"2018"	75	
"001101"	"JAN"	"9"	"TOTAL"	"2018"	440	
"006068"	"JAN"	"9"	"TOTAL"	"2018"	208	
"015144"	"JAN"	"9"	"TOTAL"	"2018"	228	
"038014"	"JAN"	"9"	"TOTAL"	"2018"	316	
"101015"	"JAN"	"9"	"TOTAL"	"2018"	288	
"028054"	"JAN"	"9"	"TOTAL"	"2018"	1422	
"063046"	"JAN"	"9"	"TOTAL"	"2018"	219	
"001151"	"JAN"	"9"	"TOTAL"	"2018"	3	
"108031"	"JAN"	"9"	"TOTAL"	"2018"	503	
"022114"	"JAN"	"9"	"TOTAL"	"2018"	47	
"018090"	"JAN"	"9"	"TOTAL"	"2018"	42	
"096033"	"JAN"	"9"	"TOTAL"	"2018"	14	
"018091"	"JAN"	"9"	"TOTAL"	"2018"	14	
"023047"	"JAN"	"9"	"TOTAL"	"2018"	114	
"010034"	"JAN"	"9"	"TOTAL"	"2018"	166	
"034021"	"JAN"	"9"	"TOTAL"	"2018"	366	
"018092"	"JAN"	"9"	"TOTAL"	"2018"	99	
"022115"	"JAN"	"9"	"TOTAL"	"2018"	36	
"001152"	"JAN"	"9"	"TOTAL"	"2018"	59	
"022116"	"JAN"	"9"	"TOTAL"	"2018"	636	
"082047"	"JAN"	"9"	"TOTAL"	"2018"	84	
"016134"	"JAN"	"9"	"TOTAL"	"2018"	2	
"022117"	"JAN"	"9"	"TOTAL"	"2018"	840	
"003097"	"JAN"	"9"	"TOTAL"	"2018"	97	
"096034"	"JAN"	"9"	"TOTAL"	"2018"	38	
"026042"	"JAN"	"9"	"TOTAL"	"2018"	311	
"003098"	"JAN"	"9"	"TOTAL"	"2018"	44	
"103045"	"JAN"	"9"	"TOTAL"	"2018"	15	
"057037"	"JAN"	"9"	"TOTAL"	"2018"	2	
"075046"	"JAN"	"9"	"TOTAL"	"2018"	67	
"069050"	"JAN"	"9"	"TOTAL"	"2018"	247	
"079077"	"JAN"	"9"	"TOTAL"	"2018"	52	
"077015"	"JAN"	"9"	"TOTAL"	"2018"	54	
"010035"	"JAN"	"9"	"TOTAL"	"2018"	144	
"061051"	"JAN"	"9"	"TOTAL"	"2018"	93	
"083049"	"JAN"	"9"	"TOTAL"	"2018"	1179	
"085010"	"JAN"	"9"	"TOTAL"	"2018"	40	
"102021"	"JAN"	"9"	"TOTAL"	"2018"	368	
"095027"	"JAN"	"9"	"TOTAL"	"2018"	45	
"087025"	"JAN"	"9"	"TOTAL"	"2018"	86	
"083050"	"JAN"	"9"	"TOTAL"	"2018"	53	
"009038"	"JAN"	"9"	"TOTAL"	"2018"	295	
"087026"	"JAN"	"9"	"TOTAL"	"2018"	38	
"017108"	"JAN"	"9"	"TOTAL"	"2018"	237	
"087027"	"JAN"	"9"	"TOTAL"	"2018"	314	
"023048"	"JAN"	"9"	"TOTAL"	"2018"	420	
"037038"	"JAN"	"9"	"TOTAL"	"2018"	767	
"075047"	"JAN"	"9"	"TOTAL"	"2018"	54	
"110006"	"JAN"	"9"	"TOTAL"	"2018"	163	
"065068"	"JAN"	"9"	"TOTAL"	"2018"	54	
"059014"	"JAN"	"9"	"TOTAL"	"2018"	681	
"046019"	"JAN"	"9"	"TOTAL"	"2018"	62	
"009039"	"JAN"	"9"	"TOTAL"	"2018"	31	
"027023"	"JAN"	"9"	"TOTAL"	"2018"	3443	
"064050"	"JAN"	"9"	"TOTAL"	"2018"	325	
"087028"	"JAN"	"9"	"TOTAL"	"2018"	136	
"006094"	"JAN"	"9"	"TOTAL"	"2018"	93	
"070038"	"JAN"	"9"	"TOTAL"	"2018"	65	
"018093"	"JAN"	"9"	"TOTAL"	"2018"	449	
"094027"	"JAN"	"9"	"TOTAL"	"2018"	37	
"036022"	"JAN"	"9"	"TOTAL"	"2018"	3423	
"027024"	"JAN"	"9"	"TOTAL"	"2018"	1776	
"083051"	"JAN"	"9"	"TOTAL"	"2018"	30	
"099005"	"JAN"	"9"	"TOTAL"	"2018"	1188	
"016135"	"JAN"	"9"	"TOTAL"	"2018"	281	
"082048"	"JAN"	"9"	"TOTAL"	"2018"	235	
"108032"	"JAN"	"9"	"TOTAL"	"2018"	120	
"097049"	"JAN"	"9"	"TOTAL"	"2018"	655	
"076049"	"JAN"	"9"	"TOTAL"	"2018"	68	
"087029"	"JAN"	"9"	"TOTAL"	"2018"	1171	
"083052"	"JAN"	"9"	"TOTAL"	"2018"	114	
"005063"	"JAN"	"9"	"TOTAL"	"2018"	30	
"010036"	"JAN"	"9"	"TOTAL"	"2018"	264	
"088006"	"JAN"	"9"	"TOTAL"	"2018"	1953	
"040022"	"JAN"	"9"	"TOTAL"	"2018"	343	
"095084"	"JAN"	"9"	"TOTAL"	"2018"	2	
"072027"	"JAN"	"9"	"TOTAL"	"2018"	1664	
"022118"	"JAN"	"9"	"TOTAL"	"2018"	180	
"097050"	"JAN"	"9"	"TOTAL"	"2018"	31	
"030059"	"JAN"	"9"	"TOTAL"	"2018"	56	
"020035"	"JAN"	"9"	"TOTAL"	"2018"	522	
"043025"	"JAN"	"9"	"TOTAL"	"2018"	428	
"026043"	"JAN"	"9"	"TOTAL"	"2018"	2386	
"095028"	"JAN"	"9"	"TOTAL"	"2018"	9	
"095029"	"JAN"	"9"	"TOTAL"	"2018"	32	
"062040"	"JAN"	"9"	"TOTAL"	"2018"	60	
"030060"	"JAN"	"9"	"TOTAL"	"2018"	58	
"083053"	"JAN"	"9"	"TOTAL"	"2018"	15	
"016136"	"JAN"	"9"	"TOTAL"	"2018"	3	
"065069"	"JAN"	"9"	"TOTAL"	"2018"	44	
"004123"	"JAN"	"9"	"TOTAL"	"2018"	8	
"072028"	"JAN"	"9"	"TOTAL"	"2018"	464	
"006095"	"JAN"	"9"	"TOTAL"	"2018"	201	
"046020"	"JAN"	"9"	"TOTAL"	"2018"	46	
"072029"	"JAN"	"9"	"TOTAL"	"2018"	1472	
"066055"	"JAN"	"9"	"TOTAL"	"2018"	2	
"062041"	"JAN"	"9"	"TOTAL"	"2018"	81	
"037039"	"JAN"	"9"	"TOTAL"	"2018"	1385	
"008035"	"JAN"	"9"	"TOTAL"	"2018"	138	
"006096"	"JAN"	"9"	"TOTAL"	"2018"	68	
"070039"	"JAN"	"9"	"TOTAL"	"2018"	0	
"076050"	"JAN"	"9"	"TOTAL"	"2018"	122	
"080051"	"JAN"	"9"	"TOTAL"	"2018"	98	
"097051"	"JAN"	"9"	"TOTAL"	"2018"	233	
"013152"	"JAN"	"9"	"TOTAL"	"2018"	76	
"024059"	"JAN"	"9"	"TOTAL"	"2018"	62	
"022120"	"JAN"	"9"	"TOTAL"	"2018"	52	
"005064"	"JAN"	"9"	"TOTAL"	"2018"	17	
"004124"	"JAN"	"9"	"TOTAL"	"2018"	29	
"041027"	"JAN"	"9"	"TOTAL"	"2018"	174	
"005065"	"JAN"	"9"	"TOTAL"	"2018"	194	
"004125"	"JAN"	"9"	"TOTAL"	"2018"	16	
"001153"	"JAN"	"9"	"TOTAL"	"2018"	35	
"006097"	"JAN"	"9"	"TOTAL"	"2018"	103	
"005066"	"JAN"	"9"	"TOTAL"	"2018"	285	
"003100"	"JAN"	"9"	"TOTAL"	"2018"	160	
"001154"	"JAN"	"9"	"TOTAL"	"2018"	25	
"057038"	"JAN"	"9"	"TOTAL"	"2018"	25	
"006098"	"JAN"	"9"	"TOTAL"	"2018"	27	
"070040"	"JAN"	"9"	"TOTAL"	"2018"	15	
"005067"	"JAN"	"9"	"TOTAL"	"2018"	101	
"080052"	"JAN"	"9"	"TOTAL"	"2018"	329	
"005068"	"JAN"	"9"	"TOTAL"	"2018"	86	
"001155"	"JAN"	"9"	"TOTAL"	"2018"	7	
"004126"	"JAN"	"9"	"TOTAL"	"2018"	51	
"004127"	"JAN"	"9"	"TOTAL"	"2018"	2	
"016137"	"JAN"	"9"	"TOTAL"	"2018"	89	
"004128"	"JAN"	"9"	"TOTAL"	"2018"	98	
"026044"	"JAN"	"9"	"TOTAL"	"2018"	424	
"001156"	"JAN"	"9"	"TOTAL"	"2018"	5523	
"005069"	"JAN"	"9"	"TOTAL"	"2018"	331	
"006099"	"JAN"	"9"	"TOTAL"	"2018"	12	
"004129"	"JAN"	"9"	"TOTAL"	"2018"	94	
"034022"	"JAN"	"9"	"TOTAL"	"2018"	47	
"002079"	"JAN"	"9"	"TOTAL"	"2018"	82	
"005070"	"JAN"	"9"	"TOTAL"	"2018"	46	
"099006"	"JAN"	"9"	"TOTAL"	"2018"	151	
"041028"	"JAN"	"9"	"TOTAL"	"2018"	170	
"041029"	"JAN"	"9"	"TOTAL"	"2018"	1186	
"004130"	"JAN"	"9"	"TOTAL"	"2018"	2860	
"061052"	"JAN"	"9"	"TOTAL"	"2018"	3521	
"010037"	"JAN"	"9"	"TOTAL"	"2018"	199	
"031012"	"JAN"	"9"	"TOTAL"	"2018"	6176	
"004132"	"JAN"	"9"	"TOTAL"	"2018"	352	
"083054"	"JAN"	"9"	"TOTAL"	"2018"	67	
"026045"	"JAN"	"9"	"TOTAL"	"2018"	29	
"005071"	"JAN"	"9"	"TOTAL"	"2018"	47	
"102022"	"JAN"	"9"	"TOTAL"	"2018"	11	
"006100"	"JAN"	"9"	"TOTAL"	"2018"	2	
"083055"	"JAN"	"9"	"TOTAL"	"2018"	17	
"096035"	"JAN"	"9"	"TOTAL"	"2018"	135	
"078080"	"JAN"	"9"	"TOTAL"	"2018"	22	
"013153"	"JAN"	"9"	"TOTAL"	"2018"	177	
"017109"	"JAN"	"9"	"TOTAL"	"2018"	319	
"006101"	"JAN"	"9"	"TOTAL"	"2018"	50	
"017110"	"JAN"	"9"	"TOTAL"	"2018"	12	
"072030"	"JAN"	"9"	"TOTAL"	"2018"	1083	
"032002"	"JAN"	"9"	"TOTAL"	"2018"	17	
"109012"	"JAN"	"9"	"TOTAL"	"2018"	55	
"044031"	"JAN"	"9"	"TOTAL"	"2018"	498	
"042025"	"JAN"	"9"	"TOTAL"	"2018"	181	
"028055"	"JAN"	"9"	"TOTAL"	"2018"	1391	
"092109"	"JAN"	"9"	"TOTAL"	"2018"	276	
"047009"	"JAN"	"9"	"TOTAL"	"2018"	1526	
"004133"	"JAN"	"9"	"TOTAL"	"2018"	532	
"005072"	"JAN"	"9"	"TOTAL"	"2018"	30	
"006102"	"JAN"	"9"	"TOTAL"	"2018"	14	
"005073"	"JAN"	"9"	"TOTAL"	"2018"	66	
"021053"	"JAN"	"9"	"TOTAL"	"2018"	62	
"014044"	"JAN"	"9"	"TOTAL"	"2018"	99	
"028056"	"JAN"	"9"	"TOTAL"	"2018"	642	
"083056"	"JAN"	"9"	"TOTAL"	"2018"	28	
"048027"	"JAN"	"9"	"TOTAL"	"2018"	362	
"083057"	"JAN"	"9"	"TOTAL"	"2018"	122	
"077016"	"JAN"	"9"	"TOTAL"	"2018"	376	
"006103"	"JAN"	"9"	"TOTAL"	"2018"	22	
"004134"	"JAN"	"9"	"TOTAL"	"2018"	55	
"004135"	"JAN"	"9"	"TOTAL"	"2018"	65	
"005074"	"JAN"	"9"	"TOTAL"	"2018"	36	
"001158"	"JAN"	"9"	"TOTAL"	"2018"	21	
"047010"	"JAN"	"9"	"TOTAL"	"2018"	705	
"001159"	"JAN"	"9"	"TOTAL"	"2018"	92	
"084024"	"JAN"	"9"	"TOTAL"	"2018"	21	
"044032"	"JAN"	"9"	"TOTAL"	"2018"	108	
"056035"	"JAN"	"9"	"TOTAL"	"2018"	1215	
"001160"	"JAN"	"9"	"TOTAL"	"2018"	275	
"008036"	"JAN"	"9"	"TOTAL"	"2018"	61	
"018094"	"JAN"	"9"	"TOTAL"	"2018"	171	
"001161"	"JAN"	"9"	"TOTAL"	"2018"	209	
"098040"	"JAN"	"9"	"TOTAL"	"2018"	72	
"004136"	"JAN"	"9"	"TOTAL"	"2018"	101	
"065070"	"JAN"	"9"	"TOTAL"	"2018"	54	
"109013"	"JAN"	"9"	"TOTAL"	"2018"	212	
"094028"	"JAN"	"9"	"TOTAL"	"2018"	133	
"057039"	"JAN"	"9"	"TOTAL"	"2018"	16	
"079080"	"JAN"	"9"	"TOTAL"	"2018"	89	
"069051"	"JAN"	"9"	"TOTAL"	"2018"	35	
"054029"	"JAN"	"9"	"TOTAL"	"2018"	176	
"043027"	"JAN"	"9"	"TOTAL"	"2018"	17	
"041031"	"JAN"	"9"	"TOTAL"	"2018"	76	
"058060"	"JAN"	"9"	"TOTAL"	"2018"	1532	
"019058"	"JAN"	"9"	"TOTAL"	"2018"	223	
"024063"	"JAN"	"9"	"TOTAL"	"2018"	86	
"063047"	"JAN"	"9"	"TOTAL"	"2018"	239	
"109016"	"JAN"	"9"	"TOTAL"	"2018"	71	
"041035"	"JAN"	"9"	"TOTAL"	"2018"	179	
"017111"	"JAN"	"9"	"TOTAL"	"2018"	34	
"058064"	"JAN"	"9"	"TOTAL"	"2018"	467	
"042029"	"JAN"	"9"	"TOTAL"	"2018"	260	
"065075"	"JAN"	"9"	"TOTAL"	"2018"	56	
"060044"	"JAN"	"9"	"TOTAL"	"2018"	555	
"057043"	"JAN"	"9"	"TOTAL"	"2018"	35	
"037042"	"JAN"	"9"	"TOTAL"	"2018"	715	
"068023"	"JAN"	"9"	"TOTAL"	"2018"	30	
"080053"	"JAN"	"9"	"TOTAL"	"2018"	320	
"069009"	"JAN"	"9"	"TOTAL"	"2018"	1	
"010038"	"JAN"	"9"	"TOTAL"	"2018"	7	
"041030"	"JAN"	"9"	"TOTAL"	"2018"	222	
"064052"	"JAN"	"9"	"TOTAL"	"2018"	43	
"006105"	"JAN"	"9"	"TOTAL"	"2018"	8	
"055017"	"JAN"	"9"	"TOTAL"	"2018"	408	
"023049"	"JAN"	"9"	"TOTAL"	"2018"	433	
"035027"	"JAN"	"9"	"TOTAL"	"2018"	883	
"024061"	"JAN"	"9"	"TOTAL"	"2018"	3304	
"006106"	"JAN"	"9"	"TOTAL"	"2018"	52	
"041032"	"JAN"	"9"	"TOTAL"	"2018"	97	
"070042"	"JAN"	"9"	"TOTAL"	"2018"	143	
"043028"	"JAN"	"9"	"TOTAL"	"2018"	483	
"103046"	"JAN"	"9"	"TOTAL"	"2018"	32	
"109014"	"JAN"	"9"	"TOTAL"	"2018"	45	
"069052"	"JAN"	"9"	"TOTAL"	"2018"	2	
"055019"	"JAN"	"9"	"TOTAL"	"2018"	150	
"024065"	"JAN"	"9"	"TOTAL"	"2018"	109	
"090040"	"JAN"	"9"	"TOTAL"	"2018"	0	
"042027"	"JAN"	"9"	"TOTAL"	"2018"	611	
"066086"	"JAN"	"9"	"TOTAL"	"2018"	8	
"020055"	"JAN"	"9"	"TOTAL"	"2018"	611	
"078112"	"JAN"	"9"	"TOTAL"	"2018"	47	
"037051"	"JAN"	"9"	"TOTAL"	"2018"	354	
"001236"	"JAN"	"9"	"TOTAL"	"2018"	368	
"008053"	"JAN"	"9"	"TOTAL"	"2018"	83	
"026071"	"JAN"	"9"	"TOTAL"	"2018"	1387	
"084035"	"JAN"	"9"	"TOTAL"	"2018"	24	
"060061"	"JAN"	"9"	"TOTAL"	"2018"	8	
"070063"	"JAN"	"9"	"TOTAL"	"2018"	4	
"023069"	"JAN"	"9"	"TOTAL"	"2018"	3970	
"069079"	"JAN"	"9"	"TOTAL"	"2018"	16	
"102032"	"JAN"	"9"	"TOTAL"	"2018"	107	
"021077"	"JAN"	"9"	"TOTAL"	"2018"	237	
"031018"	"JAN"	"9"	"TOTAL"	"2018"	301	
"001237"	"JAN"	"9"	"TOTAL"	"2018"	126	
"052027"	"JAN"	"9"	"TOTAL"	"2018"	154	
"075095"	"JAN"	"9"	"TOTAL"	"2018"	55	
"085016"	"JAN"	"9"	"TOTAL"	"2018"	468	
"058119"	"JAN"	"9"	"TOTAL"	"2018"	2230	
"075068"	"JAN"	"9"	"TOTAL"	"2018"	292	
"036036"	"JAN"	"9"	"TOTAL"	"2018"	558	
"076074"	"JAN"	"9"	"TOTAL"	"2018"	44	
"082063"	"JAN"	"9"	"TOTAL"	"2018"	165	
"061074"	"JAN"	"9"	"TOTAL"	"2018"	917	
"065118"	"JAN"	"9"	"TOTAL"	"2018"	148	
"018133"	"JAN"	"9"	"TOTAL"	"2018"	106	
"015191"	"JAN"	"9"	"TOTAL"	"2018"	738	
"001238"	"JAN"	"9"	"TOTAL"	"2018"	14	
"010053"	"JAN"	"9"	"TOTAL"	"2018"	115	
"087040"	"JAN"	"9"	"TOTAL"	"2018"	291	
"078113"	"JAN"	"9"	"TOTAL"	"2018"	62	
"076075"	"JAN"	"9"	"TOTAL"	"2018"	17	
"102033"	"JAN"	"9"	"TOTAL"	"2018"	130	
"041051"	"JAN"	"9"	"TOTAL"	"2018"	269	
"006152"	"JAN"	"9"	"TOTAL"	"2018"	41	
"018134"	"JAN"	"9"	"TOTAL"	"2018"	67	
"005097"	"JAN"	"9"	"TOTAL"	"2018"	1261	
"004207"	"JAN"	"9"	"TOTAL"	"2018"	26	
"019089"	"JAN"	"9"	"TOTAL"	"2018"	115	
"078114"	"JAN"	"9"	"TOTAL"	"2018"	200	
"066087"	"JAN"	"9"	"TOTAL"	"2018"	243	
"001239"	"JAN"	"9"	"TOTAL"	"2018"	19	
"027033"	"JAN"	"9"	"TOTAL"	"2018"	4522	
"075069"	"JAN"	"9"	"TOTAL"	"2018"	103	
"078115"	"JAN"	"9"	"TOTAL"	"2018"	19	
"015192"	"JAN"	"9"	"TOTAL"	"2018"	3995	
"060062"	"JAN"	"9"	"TOTAL"	"2018"	74	
"032004"	"JAN"	"9"	"TOTAL"	"2018"	131	
"076076"	"JAN"	"9"	"TOTAL"	"2018"	91	
"061075"	"JAN"	"9"	"TOTAL"	"2018"	502	
"059025"	"JAN"	"9"	"TOTAL"	"2018"	1531	
"017171"	"JAN"	"9"	"TOTAL"	"2018"	284	
"070064"	"JAN"	"9"	"TOTAL"	"2018"	13	
"036037"	"JAN"	"9"	"TOTAL"	"2018"	1522	
"080097"	"JAN"	"9"	"TOTAL"	"2018"	1041	
"110007"	"JAN"	"9"	"TOTAL"	"2018"	821	
"013206"	"JAN"	"9"	"TOTAL"	"2018"	419	
"078116"	"JAN"	"9"	"TOTAL"	"2018"	56	
"083077"	"JAN"	"9"	"TOTAL"	"2018"	200	
"098047"	"JAN"	"9"	"TOTAL"	"2018"	65	
"031019"	"JAN"	"9"	"TOTAL"	"2018"	6	
"079108"	"JAN"	"9"	"TOTAL"	"2018"	39	
"001240"	"JAN"	"9"	"TOTAL"	"2018"	169	
"083078"	"JAN"	"9"	"TOTAL"	"2018"	15	
